Position_race,Abbreviation,DriverNumber_race,TeamName_race,GridPosition,Status,IsFinished,RetirementCategory,IsWetRace,Year,Round,Circuit_race,Position_quali,DriverNumber_quali,TeamName_quali,BestLap_Sec,IsWetQuali,Circuit_quali
4.0,RIC,3,Renault,8.0,Finished,1,Finished,0,2020,9,Mugello,8.0,3,Renault,76.243,0,Mugello
5.0,PER,11,Racing Point,7.0,Finished,1,Finished,0,2020,9,Mugello,6.0,11,Racing Point,76.311,0,Mugello
6.0,NOR,4,McLaren,11.0,Finished,1,Finished,0,2020,9,Mugello,11.0,4,McLaren,76.64,0,Mugello
7.0,KVY,26,AlphaTauri,12.0,Finished,1,Finished,0,2020,9,Mugello,12.0,26,AlphaTauri,76.854,0,Mugello
8.0,LEC,16,Ferrari,5.0,Finished,1,Finished,0,2020,9,Mugello,5.0,16,Ferrari,76.27,0,Mugello
9.0,RAI,7,Alfa Romeo Racing,13.0,Finished,1,Finished,0,2020,9,Mugello,13.0,7,Alfa Romeo Racing,76.854,0,Mugello
10.0,VET,5,Ferrari,14.0,Finished,1,Finished,0,2020,9,Mugello,14.0,5,Ferrari,76.858,0,Mugello
11.0,RUS,63,Williams,18.0,Finished,1,Finished,0,2020,9,Mugello,18.0,63,Williams,77.232,0,Mugello
12.0,GRO,8,Haas F1 Team,15.0,Finished,1,Finished,0,2020,9,Mugello,15.0,8,Haas F1 Team,77.069,0,Mugello
13.0,STR,18,Racing Point,6.0,Puncture,0,Other,0,2020,9,Mugello,7.0,18,Racing Point,76.271,0,Mugello
14.0,OCO,31,Renault,10.0,Brakes,0,Other,0,2020,9,Mugello,10.0,31,Renault,76.297,0,Mugello
15.0,LAT,6,Williams,19.0,Collision,0,Other,0,2020,9,Mugello,19.0,6,Williams,77.32,0,Mugello
16.0,MAG,20,Haas F1 Team,20.0,Collision,0,Other,0,2020,9,Mugello,20.0,20,Haas F1 Team,77.348,0,Mugello
17.0,GIO,99,Alfa Romeo Racing,17.0,Collision,0,Other,0,2020,9,Mugello,17.0,99,Alfa Romeo Racing,77.22,0,Mugello
18.0,SAI,55,McLaren,9.0,Collision,0,Other,0,2020,9,Mugello,9.0,55,McLaren,76.522,0,Mugello
19.0,VER,33,Red Bull Racing,3.0,Collision,0,Other,0,2020,9,Mugello,3.0,33,Red Bull Racing,75.471,0,Mugello
20.0,GAS,10,AlphaTauri,16.0,Collision,0,Other,0,2020,9,Mugello,16.0,10,AlphaTauri,77.125,0,Mugello
1.0,BOT,77,Mercedes,3.0,Finished,1,Finished,0,2020,10,Sochi,3.0,77,Mercedes,91.956,0,Sochi
2.0,VER,33,Red Bull Racing,2.0,Finished,1,Finished,0,2020,10,Sochi,2.0,33,Red Bull Racing,91.867,0,Sochi
3.0,HAM,44,Mercedes,1.0,Finished,1,Finished,0,2020,10,Sochi,1.0,44,Mercedes,91.304,0,Sochi
4.0,PER,11,Racing Point,4.0,Finished,1,Finished,0,2020,10,Sochi,4.0,11,Racing Point,92.317,0,Sochi
5.0,RIC,3,Renault,5.0,Finished,1,Finished,0,2020,10,Sochi,5.0,3,Renault,92.218,0,Sochi
6.0,LEC,16,Ferrari,10.0,Finished,1,Finished,0,2020,10,Sochi,11.0,16,Ferrari,93.239,0,Sochi
7.0,OCO,31,Renault,7.0,Finished,1,Finished,0,2020,10,Sochi,7.0,31,Renault,92.624,0,Sochi
8.0,KVY,26,AlphaTauri,11.0,Finished,1,Finished,0,2020,10,Sochi,12.0,26,AlphaTauri,93.249,0,Sochi
9.0,GAS,10,AlphaTauri,9.0,Finished,1,Finished,0,2020,10,Sochi,9.0,10,AlphaTauri,93.0,0,Sochi
10.0,ALB,23,Red Bull Racing,15.0,Finished,1,Finished,0,2020,10,Sochi,10.0,23,Red Bull Racing,93.008,0,Sochi
11.0,GIO,99,Alfa Romeo Racing,17.0,+1 Lap,0,Other,0,2020,10,Sochi,17.0,99,Alfa Romeo Racing,94.594,0,Sochi
12.0,MAG,20,Haas F1 Team,18.0,+1 Lap,0,Other,0,2020,10,Sochi,18.0,20,Haas F1 Team,94.681,0,Sochi
13.0,VET,5,Ferrari,14.0,+1 Lap,0,Other,0,2020,10,Sochi,15.0,5,Ferrari,93.609,0,Sochi
14.0,RAI,7,Alfa Romeo Racing,19.0,+1 Lap,0,Other,0,2020,10,Sochi,20.0,7,Alfa Romeo Racing,95.267,0,Sochi
15.0,NOR,4,McLaren,8.0,+1 Lap,0,Other,0,2020,10,Sochi,8.0,4,McLaren,92.847,0,Sochi
16.0,LAT,6,Williams,20.0,+1 Lap,0,Other,0,2020,10,Sochi,19.0,6,Williams,95.066,0,Sochi
17.0,GRO,8,Haas F1 Team,16.0,+1 Lap,0,Other,0,2020,10,Sochi,16.0,8,Haas F1 Team,94.592,0,Sochi
18.0,RUS,63,Williams,13.0,+1 Lap,0,Other,0,2020,10,Sochi,14.0,63,Williams,93.583,0,Sochi
19.0,SAI,55,McLaren,6.0,Accident,0,Crash,0,2020,10,Sochi,6.0,55,McLaren,92.55,0,Sochi
20.0,STR,18,Racing Point,12.0,Collision,0,Other,0,2020,10,Sochi,13.0,18,Racing Point,93.364,0,Sochi
1.0,HAM,44,Mercedes,2.0,Finished,1,Finished,1,2020,11,Nürburgring,2.0,44,Mercedes,85.39,0,Nürburgring
2.0,VER,33,Red Bull Racing,3.0,Finished,1,Finished,1,2020,11,Nürburgring,3.0,33,Red Bull Racing,85.467,0,Nürburgring
3.0,RIC,3,Renault,6.0,Finished,1,Finished,1,2020,11,Nürburgring,6.0,3,Renault,86.096,0,Nürburgring
4.0,PER,11,Racing Point,9.0,Finished,1,Finished,1,2020,11,Nürburgring,9.0,11,Racing Point,86.33,0,Nürburgring
5.0,SAI,55,McLaren,10.0,Finished,1,Finished,1,2020,11,Nürburgring,10.0,55,McLaren,86.361,0,Nürburgring
6.0,GAS,10,AlphaTauri,12.0,Finished,1,Finished,1,2020,11,Nürburgring,12.0,10,AlphaTauri,86.776,0,Nürburgring
7.0,LEC,16,Ferrari,4.0,Finished,1,Finished,1,2020,11,Nürburgring,4.0,16,Ferrari,86.035,0,Nürburgring
8.0,HUL,27,Racing Point,20.0,Finished,1,Finished,1,2020,11,Nürburgring,20.0,27,Racing Point,88.021,0,Nürburgring
9.0,GRO,8,Haas F1 Team,16.0,Finished,1,Finished,1,2020,11,Nürburgring,16.0,8,Haas F1 Team,87.552,0,Nürburgring
10.0,GIO,99,Alfa Romeo Racing,14.0,Finished,1,Finished,1,2020,11,Nürburgring,14.0,99,Alfa Romeo Racing,86.936,0,Nürburgring
11.0,VET,5,Ferrari,11.0,Finished,1,Finished,1,2020,11,Nürburgring,11.0,5,Ferrari,86.738,0,Nürburgring
12.0,RAI,7,Alfa Romeo Racing,19.0,Finished,1,Finished,1,2020,11,Nürburgring,19.0,7,Alfa Romeo Racing,87.817,0,Nürburgring
13.0,MAG,20,Haas F1 Team,15.0,Finished,1,Finished,1,2020,11,Nürburgring,15.0,20,Haas F1 Team,87.125,0,Nürburgring
14.0,LAT,6,Williams,18.0,Finished,1,Finished,1,2020,11,Nürburgring,18.0,6,Williams,87.812,0,Nürburgring
15.0,KVY,26,AlphaTauri,13.0,Finished,1,Finished,1,2020,11,Nürburgring,13.0,26,AlphaTauri,86.848,0,Nürburgring
16.0,NOR,4,McLaren,8.0,Power Unit,0,Other,1,2020,11,Nürburgring,8.0,4,McLaren,86.316,0,Nürburgring
17.0,ALB,23,Red Bull Racing,5.0,Radiator,0,Other,1,2020,11,Nürburgring,5.0,23,Red Bull Racing,86.047,0,Nürburgring
18.0,OCO,31,Renault,7.0,Gearbox,0,Mechanical,1,2020,11,Nürburgring,7.0,31,Renault,86.242,0,Nürburgring
19.0,BOT,77,Mercedes,1.0,Power Unit,0,Other,1,2020,11,Nürburgring,1.0,77,Mercedes,85.269,0,Nürburgring
20.0,RUS,63,Williams,17.0,Collision,0,Other,1,2020,11,Nürburgring,17.0,63,Williams,87.564,0,Nürburgring
1.0,HAM,44,Mercedes,1.0,Finished,1,Finished,0,2020,12,Portimão,1.0,44,Mercedes,76.652,0,Portimão
2.0,BOT,77,Mercedes,2.0,Finished,1,Finished,0,2020,12,Portimão,2.0,77,Mercedes,76.466,0,Portimão
3.0,VER,33,Red Bull Racing,3.0,Finished,1,Finished,0,2020,12,Portimão,3.0,33,Red Bull Racing,76.879,0,Portimão
4.0,LEC,16,Ferrari,4.0,Finished,1,Finished,0,2020,12,Portimão,4.0,16,Ferrari,77.09,0,Portimão
5.0,GAS,10,AlphaTauri,9.0,+1 Lap,0,Other,0,2020,12,Portimão,9.0,10,AlphaTauri,77.209,0,Portimão
6.0,SAI,55,McLaren,7.0,+1 Lap,0,Other,0,2020,12,Portimão,7.0,55,McLaren,77.183,0,Portimão
7.0,PER,11,Racing Point,5.0,+1 Lap,0,Other,0,2020,12,Portimão,5.0,11,Racing Point,77.129,0,Portimão
8.0,OCO,31,Renault,11.0,+1 Lap,0,Other,0,2020,12,Portimão,11.0,31,Renault,77.614,0,Portimão
9.0,RIC,3,Renault,10.0,+1 Lap,0,Other,0,2020,12,Portimão,10.0,3,Renault,77.481,0,Portimão
10.0,VET,5,Ferrari,15.0,+1 Lap,0,Other,0,2020,12,Portimão,15.0,5,Ferrari,77.446,0,Portimão
11.0,RAI,7,Alfa Romeo Racing,16.0,+1 Lap,0,Other,0,2020,12,Portimão,16.0,7,Alfa Romeo Racing,78.201,0,Portimão
12.0,ALB,23,Red Bull Racing,6.0,+1 Lap,0,Other,0,2020,12,Portimão,6.0,23,Red Bull Racing,77.411,0,Portimão
13.0,NOR,4,McLaren,8.0,+1 Lap,0,Other,0,2020,12,Portimão,8.0,4,McLaren,77.321,0,Portimão
14.0,RUS,63,Williams,14.0,+1 Lap,0,Other,0,2020,12,Portimão,14.0,63,Williams,77.788,0,Portimão
15.0,GIO,99,Alfa Romeo Racing,17.0,+1 Lap,0,Other,0,2020,12,Portimão,17.0,99,Alfa Romeo Racing,78.323,0,Portimão
16.0,MAG,20,Haas F1 Team,19.0,+1 Lap,0,Other,0,2020,12,Portimão,19.0,20,Haas F1 Team,78.508,0,Portimão
17.0,GRO,8,Haas F1 Team,18.0,+1 Lap,0,Other,0,2020,12,Portimão,18.0,8,Haas F1 Team,78.364,0,Portimão
18.0,LAT,6,Williams,20.0,+2 Laps,0,Other,0,2020,12,Portimão,20.0,6,Williams,78.777,0,Portimão
19.0,KVY,26,AlphaTauri,13.0,+2 Laps,0,Other,0,2020,12,Portimão,13.0,26,AlphaTauri,77.728,0,Portimão
20.0,STR,18,Racing Point,12.0,Collision damage,0,Other,0,2020,12,Portimão,12.0,18,Racing Point,77.626,0,Portimão
1.0,HAM,44,Mercedes,2.0,Finished,1,Finished,0,2020,13,Imola,2.0,44,Mercedes,73.706,0,Imola
2.0,BOT,77,Mercedes,1.0,Finished,1,Finished,0,2020,13,Imola,1.0,77,Mercedes,73.609,0,Imola
3.0,RIC,3,Renault,5.0,Finished,1,Finished,0,2020,13,Imola,5.0,3,Renault,74.52,0,Imola
4.0,KVY,26,AlphaTauri,8.0,Finished,1,Finished,0,2020,13,Imola,8.0,26,AlphaTauri,74.696,0,Imola
5.0,LEC,16,Ferrari,7.0,Finished,1,Finished,0,2020,13,Imola,7.0,16,Ferrari,74.616,0,Imola
6.0,PER,11,Racing Point,11.0,Finished,1,Finished,0,2020,13,Imola,11.0,11,Racing Point,75.061,0,Imola
7.0,SAI,55,McLaren,10.0,Finished,1,Finished,0,2020,13,Imola,10.0,55,McLaren,74.911,0,Imola
8.0,NOR,4,McLaren,9.0,Finished,1,Finished,0,2020,13,Imola,9.0,4,McLaren,74.814,0,Imola
9.0,RAI,7,Alfa Romeo Racing,18.0,Finished,1,Finished,0,2020,13,Imola,18.0,7,Alfa Romeo Racing,75.953,0,Imola
10.0,GIO,99,Alfa Romeo Racing,20.0,Finished,1,Finished,0,2020,13,Imola,20.0,99,Alfa Romeo Racing,76.208,0,Imola
11.0,LAT,6,Williams,19.0,Finished,1,Finished,0,2020,13,Imola,19.0,6,Williams,75.987,0,Imola
12.0,VET,5,Ferrari,14.0,Finished,1,Finished,0,2020,13,Imola,14.0,5,Ferrari,75.385,0,Imola
13.0,STR,18,Racing Point,15.0,Finished,1,Finished,0,2020,13,Imola,15.0,18,Racing Point,75.494,0,Imola
14.0,GRO,8,Haas F1 Team,16.0,Finished,1,Finished,0,2020,13,Imola,16.0,8,Haas F1 Team,75.918,0,Imola
15.0,ALB,23,Red Bull Racing,6.0,Finished,1,Finished,0,2020,13,Imola,6.0,23,Red Bull Racing,74.572,0,Imola
16.0,RUS,63,Williams,13.0,Accident,0,Crash,0,2020,13,Imola,13.0,63,Williams,75.323,0,Imola
17.0,VER,33,Red Bull Racing,3.0,Puncture,0,Other,0,2020,13,Imola,3.0,33,Red Bull Racing,74.176,0,Imola
18.0,MAG,20,Haas F1 Team,17.0,Illness,0,Other,0,2020,13,Imola,17.0,20,Haas F1 Team,75.939,0,Imola
19.0,OCO,31,Renault,12.0,Gearbox,0,Mechanical,0,2020,13,Imola,12.0,31,Renault,75.201,0,Imola
20.0,GAS,10,AlphaTauri,4.0,Water pressure,0,Other,0,2020,13,Imola,4.0,10,AlphaTauri,74.502,0,Imola
1.0,HAM,44,Mercedes,6.0,Finished,1,Finished,1,2020,14,Istanbul,6.0,44,Mercedes,112.56,1,Istanbul
2.0,PER,11,Racing Point,3.0,Finished,1,Finished,1,2020,14,Istanbul,3.0,11,Racing Point,109.321,1,Istanbul
3.0,VET,5,Ferrari,11.0,Finished,1,Finished,1,2020,14,Istanbul,12.0,5,Ferrari,115.169,1,Istanbul
4.0,LEC,16,Ferrari,12.0,Finished,1,Finished,1,2020,14,Istanbul,14.0,16,Ferrari,116.696,1,Istanbul
5.0,SAI,55,McLaren,15.0,Finished,1,Finished,1,2020,14,Istanbul,13.0,55,McLaren,115.41,1,Istanbul
6.0,VER,33,Red Bull Racing,2.0,Finished,1,Finished,1,2020,14,Istanbul,2.0,33,Red Bull Racing,108.055,1,Istanbul
7.0,ALB,23,Red Bull Racing,4.0,Finished,1,Finished,1,2020,14,Istanbul,4.0,23,Red Bull Racing,110.448,1,Istanbul
8.0,NOR,4,McLaren,14.0,Finished,1,Finished,1,2020,14,Istanbul,11.0,4,McLaren,114.945,1,Istanbul
9.0,STR,18,Racing Point,1.0,Finished,1,Finished,1,2020,14,Istanbul,1.0,18,Racing Point,107.765,1,Istanbul
10.0,RIC,3,Renault,5.0,Finished,1,Finished,1,2020,14,Istanbul,5.0,3,Renault,111.595,1,Istanbul
11.0,OCO,31,Renault,7.0,+1 Lap,0,Other,1,2020,14,Istanbul,7.0,31,Renault,112.622,1,Istanbul
12.0,KVY,26,AlphaTauri,16.0,+1 Lap,0,Other,1,2020,14,Istanbul,17.0,26,AlphaTauri,129.07,1,Istanbul
13.0,GAS,10,AlphaTauri,19.0,+1 Lap,0,Other,1,2020,14,Istanbul,15.0,10,AlphaTauri,118.556,1,Istanbul
14.0,BOT,77,Mercedes,9.0,+1 Lap,0,Other,1,2020,14,Istanbul,9.0,77,Mercedes,113.258,1,Istanbul
15.0,RAI,7,Alfa Romeo Racing,8.0,+1 Lap,0,Other,1,2020,14,Istanbul,8.0,7,Alfa Romeo Racing,112.745,1,Istanbul
16.0,RUS,63,Williams,0.0,+1 Lap,0,Other,1,2020,14,Istanbul,18.0,63,Williams,130.017,1,Istanbul
17.0,MAG,20,Haas F1 Team,13.0,Withdrew,0,Other,1,2020,14,Istanbul,16.0,20,Haas F1 Team,128.007,1,Istanbul
18.0,GRO,8,Haas F1 Team,17.0,Collision damage,0,Other,1,2020,14,Istanbul,19.0,8,Haas F1 Team,132.909,1,Istanbul
19.0,LAT,6,Williams,0.0,Collision damage,0,Other,1,2020,14,Istanbul,20.0,6,Williams,141.611,1,Istanbul
20.0,GIO,99,Alfa Romeo Racing,10.0,Gearbox,0,Mechanical,1,2020,14,Istanbul,10.0,99,Alfa Romeo Racing,113.431,1,Istanbul
1.0,HAM,44,Mercedes,1.0,Finished,1,Finished,0,2020,15,Sakhir,1.0,44,Mercedes,87.264,0,Sakhir
2.0,VER,33,Red Bull Racing,3.0,Finished,1,Finished,0,2020,15,Sakhir,3.0,33,Red Bull Racing,87.678,0,Sakhir
3.0,ALB,23,Red Bull Racing,4.0,Finished,1,Finished,0,2020,15,Sakhir,4.0,23,Red Bull Racing,88.274,0,Sakhir
4.0,NOR,4,McLaren,9.0,Finished,1,Finished,0,2020,15,Sakhir,9.0,4,McLaren,88.542,0,Sakhir
5.0,SAI,55,McLaren,15.0,Finished,1,Finished,0,2020,15,Sakhir,15.0,55,McLaren,88.975,0,Sakhir
6.0,GAS,10,AlphaTauri,8.0,Finished,1,Finished,0,2020,15,Sakhir,8.0,10,AlphaTauri,88.448,0,Sakhir
7.0,RIC,3,Renault,6.0,Finished,1,Finished,0,2020,15,Sakhir,6.0,3,Renault,88.417,0,Sakhir
8.0,BOT,77,Mercedes,2.0,Finished,1,Finished,0,2020,15,Sakhir,2.0,77,Mercedes,87.553,0,Sakhir
9.0,OCO,31,Renault,7.0,Finished,1,Finished,0,2020,15,Sakhir,7.0,31,Renault,88.419,0,Sakhir
10.0,LEC,16,Ferrari,12.0,+1 Lap,0,Other,0,2020,15,Sakhir,12.0,16,Ferrari,89.137,0,Sakhir
11.0,KVY,26,AlphaTauri,10.0,+1 Lap,0,Other,0,2020,15,Sakhir,10.0,26,AlphaTauri,88.618,0,Sakhir
12.0,RUS,63,Williams,14.0,+1 Lap,0,Other,0,2020,15,Sakhir,14.0,63,Williams,89.294,0,Sakhir
13.0,VET,5,Ferrari,11.0,+1 Lap,0,Other,0,2020,15,Sakhir,11.0,5,Ferrari,89.142,0,Sakhir
14.0,LAT,6,Williams,20.0,+1 Lap,0,Other,0,2020,15,Sakhir,20.0,6,Williams,90.182,0,Sakhir
15.0,RAI,7,Alfa Romeo Racing,17.0,+1 Lap,0,Other,0,2020,15,Sakhir,17.0,7,Alfa Romeo Racing,89.81,0,Sakhir
16.0,GIO,99,Alfa Romeo Racing,16.0,+1 Lap,0,Other,0,2020,15,Sakhir,16.0,99,Alfa Romeo Racing,89.491,0,Sakhir
17.0,MAG,20,Haas F1 Team,18.0,+1 Lap,0,Other,0,2020,15,Sakhir,18.0,20,Haas F1 Team,90.111,0,Sakhir
18.0,PER,11,Racing Point,5.0,Engine,0,Mechanical,0,2020,15,Sakhir,5.0,11,Racing Point,88.322,0,Sakhir
19.0,STR,18,Racing Point,13.0,Collision,0,Other,0,2020,15,Sakhir,13.0,18,Racing Point,88.679,0,Sakhir
20.0,GRO,8,Haas F1 Team,19.0,Collision,0,Other,0,2020,15,Sakhir,19.0,8,Haas F1 Team,90.138,0,Sakhir
1.0,PER,11,Racing Point,5.0,Finished,1,Finished,0,2020,16,Sakhir,5.0,11,Racing Point,53.787,0,Sakhir
2.0,OCO,31,Renault,11.0,Finished,1,Finished,0,2020,16,Sakhir,11.0,31,Renault,53.995,0,Sakhir
3.0,STR,18,Racing Point,10.0,Finished,1,Finished,0,2020,16,Sakhir,10.0,18,Racing Point,53.84,0,Sakhir
4.0,SAI,55,McLaren,8.0,Finished,1,Finished,0,2020,16,Sakhir,8.0,55,McLaren,53.818,0,Sakhir
5.0,RIC,3,Renault,7.0,Finished,1,Finished,0,2020,16,Sakhir,7.0,3,Renault,53.871,0,Sakhir
6.0,ALB,23,Red Bull Racing,12.0,Finished,1,Finished,0,2020,16,Sakhir,12.0,23,Red Bull Racing,54.026,0,Sakhir
7.0,KVY,26,AlphaTauri,6.0,Finished,1,Finished,0,2020,16,Sakhir,6.0,26,AlphaTauri,53.856,0,Sakhir
8.0,BOT,77,Mercedes,1.0,Finished,1,Finished,0,2020,16,Sakhir,1.0,77,Mercedes,53.377,0,Sakhir
9.0,RUS,63,Mercedes,2.0,Finished,1,Finished,0,2020,16,Sakhir,2.0,63,Mercedes,53.403,0,Sakhir
10.0,NOR,4,McLaren,19.0,Finished,1,Finished,0,2020,16,Sakhir,15.0,4,McLaren,54.194,0,Sakhir
11.0,GAS,10,AlphaTauri,9.0,Finished,1,Finished,0,2020,16,Sakhir,9.0,10,AlphaTauri,53.941,0,Sakhir
12.0,VET,5,Ferrari,13.0,Finished,1,Finished,0,2020,16,Sakhir,13.0,5,Ferrari,54.175,0,Sakhir
13.0,GIO,99,Alfa Romeo Racing,14.0,Finished,1,Finished,0,2020,16,Sakhir,14.0,99,Alfa Romeo Racing,54.377,0,Sakhir
14.0,RAI,7,Alfa Romeo Racing,18.0,Finished,1,Finished,0,2020,16,Sakhir,19.0,7,Alfa Romeo Racing,54.963,0,Sakhir
15.0,MAG,20,Haas F1 Team,15.0,Finished,1,Finished,0,2020,16,Sakhir,16.0,20,Haas F1 Team,54.705,0,Sakhir
16.0,AIT,89,Williams,17.0,Finished,1,Finished,0,2020,16,Sakhir,18.0,89,Williams,54.892,0,Sakhir
17.0,FIT,51,Haas F1 Team,20.0,Finished,1,Finished,0,2020,16,Sakhir,20.0,51,Haas F1 Team,55.426,0,Sakhir
18.0,LAT,6,Williams,16.0,Engine,0,Mechanical,0,2020,16,Sakhir,17.0,6,Williams,54.796,0,Sakhir
19.0,VER,33,Red Bull Racing,3.0,Accident,0,Crash,0,2020,16,Sakhir,3.0,33,Red Bull Racing,53.433,0,Sakhir
20.0,LEC,16,Ferrari,4.0,Collision,0,Other,0,2020,16,Sakhir,4.0,16,Ferrari,53.613,0,Sakhir
1.0,VER,33,Red Bull Racing,1.0,Finished,1,Finished,0,2020,17,Yas Island,1.0,33,Red Bull Racing,95.246,0,Yas Island
2.0,BOT,77,Mercedes,2.0,Finished,1,Finished,0,2020,17,Yas Island,2.0,77,Mercedes,95.271,0,Yas Island
3.0,HAM,44,Mercedes,3.0,Finished,1,Finished,0,2020,17,Yas Island,3.0,44,Mercedes,95.332,0,Yas Island
4.0,ALB,23,Red Bull Racing,5.0,Finished,1,Finished,0,2020,17,Yas Island,5.0,23,Red Bull Racing,95.571,0,Yas Island
5.0,NOR,4,McLaren,4.0,Finished,1,Finished,0,2020,17,Yas Island,4.0,4,McLaren,95.497,0,Yas Island
6.0,SAI,55,McLaren,6.0,Finished,1,Finished,0,2020,17,Yas Island,6.0,55,McLaren,95.815,0,Yas Island
7.0,RIC,3,Renault,11.0,Finished,1,Finished,0,2020,17,Yas Island,12.0,3,Renault,96.406,0,Yas Island
8.0,GAS,10,AlphaTauri,9.0,Finished,1,Finished,0,2020,17,Yas Island,10.0,10,AlphaTauri,96.242,0,Yas Island
9.0,OCO,31,Renault,10.0,Finished,1,Finished,0,2020,17,Yas Island,11.0,31,Renault,96.359,0,Yas Island
10.0,STR,18,Racing Point,8.0,Finished,1,Finished,0,2020,17,Yas Island,8.0,18,Racing Point,96.046,0,Yas Island
11.0,KVY,26,AlphaTauri,7.0,+1 Lap,0,Other,0,2020,17,Yas Island,7.0,26,AlphaTauri,95.963,0,Yas Island
12.0,RAI,7,Alfa Romeo Racing,15.0,+1 Lap,0,Other,0,2020,17,Yas Island,16.0,7,Alfa Romeo Racing,97.555,0,Yas Island
13.0,LEC,16,Ferrari,12.0,+1 Lap,0,Other,0,2020,17,Yas Island,9.0,16,Ferrari,95.881,0,Yas Island
14.0,VET,5,Ferrari,13.0,+1 Lap,0,Other,0,2020,17,Yas Island,13.0,5,Ferrari,96.631,0,Yas Island
15.0,RUS,63,Williams,16.0,+1 Lap,0,Other,0,2020,17,Yas Island,18.0,63,Williams,98.045,0,Yas Island
16.0,GIO,99,Alfa Romeo Racing,14.0,+1 Lap,0,Other,0,2020,17,Yas Island,14.0,99,Alfa Romeo Racing,97.075,0,Yas Island
17.0,LAT,6,Williams,18.0,+1 Lap,0,Other,0,2020,17,Yas Island,20.0,6,Williams,98.443,0,Yas Island
18.0,MAG,20,Haas F1 Team,20.0,+1 Lap,0,Other,0,2020,17,Yas Island,17.0,20,Haas F1 Team,97.863,0,Yas Island
19.0,FIT,51,Haas F1 Team,17.0,+2 Laps,0,Other,0,2020,17,Yas Island,19.0,51,Haas F1 Team,98.173,0,Yas Island
20.0,PER,11,Racing Point,19.0,Transmission,0,Other,0,2020,17,Yas Island,15.0,11,Racing Point,96.034,0,Yas Island
1.0,HAM,44,Mercedes,2.0,Finished,1,Finished,0,2021,1,Sakhir,2.0,44,Mercedes,89.385,0,Sakhir
2.0,VER,33,Red Bull Racing,1.0,Finished,1,Finished,0,2021,1,Sakhir,1.0,33,Red Bull Racing,88.997,0,Sakhir
3.0,BOT,77,Mercedes,3.0,Finished,1,Finished,0,2021,1,Sakhir,3.0,77,Mercedes,89.586,0,Sakhir
4.0,NOR,4,McLaren,7.0,Finished,1,Finished,0,2021,1,Sakhir,7.0,4,McLaren,89.974,0,Sakhir
5.0,PER,11,Red Bull Racing,0.0,Finished,1,Finished,0,2021,1,Sakhir,11.0,11,Red Bull Racing,90.659,0,Sakhir
6.0,LEC,16,Ferrari,4.0,Finished,1,Finished,0,2021,1,Sakhir,4.0,16,Ferrari,89.678,0,Sakhir
7.0,RIC,3,McLaren,6.0,Finished,1,Finished,0,2021,1,Sakhir,6.0,3,McLaren,89.927,0,Sakhir
8.0,SAI,55,Ferrari,8.0,Finished,1,Finished,0,2021,1,Sakhir,8.0,55,Ferrari,90.009,0,Sakhir
9.0,TSU,22,AlphaTauri,13.0,Finished,1,Finished,0,2021,1,Sakhir,13.0,22,AlphaTauri,90.607,0,Sakhir
10.0,STR,18,Aston Martin,10.0,Finished,1,Finished,0,2021,1,Sakhir,10.0,18,Aston Martin,90.601,0,Sakhir
11.0,RAI,7,Alfa Romeo Racing,14.0,Finished,1,Finished,0,2021,1,Sakhir,14.0,7,Alfa Romeo Racing,91.238,0,Sakhir
12.0,GIO,99,Alfa Romeo Racing,12.0,+1 Lap,0,Other,0,2021,1,Sakhir,12.0,99,Alfa Romeo Racing,90.708,0,Sakhir
13.0,OCO,31,Alpine,16.0,+1 Lap,0,Other,0,2021,1,Sakhir,16.0,31,Alpine,91.724,0,Sakhir
14.0,RUS,63,Williams,15.0,+1 Lap,0,Other,0,2021,1,Sakhir,15.0,63,Williams,91.316,0,Sakhir
15.0,VET,5,Aston Martin,20.0,+1 Lap,0,Other,0,2021,1,Sakhir,18.0,5,Aston Martin,92.056,0,Sakhir
16.0,MSC,47,Haas F1 Team,18.0,+1 Lap,0,Other,0,2021,1,Sakhir,19.0,47,Haas F1 Team,92.449,0,Sakhir
17.0,GAS,10,AlphaTauri,5.0,Retired,0,Other,0,2021,1,Sakhir,5.0,10,AlphaTauri,89.809,0,Sakhir
18.0,LAT,6,Williams,17.0,Retired,0,Other,0,2021,1,Sakhir,17.0,6,Williams,91.936,0,Sakhir
19.0,ALO,14,Alpine,9.0,Brakes,0,Other,0,2021,1,Sakhir,9.0,14,Alpine,90.249,0,Sakhir
20.0,MAZ,9,Haas F1 Team,19.0,Accident,0,Crash,0,2021,1,Sakhir,20.0,9,Haas F1 Team,93.273,0,Sakhir
1.0,VER,33,Red Bull Racing,3.0,Finished,1,Finished,1,2021,2,Imola,3.0,33,Red Bull Racing,74.498,0,Imola
2.0,HAM,44,Mercedes,1.0,Finished,1,Finished,1,2021,2,Imola,1.0,44,Mercedes,74.411,0,Imola
3.0,NOR,4,McLaren,7.0,Finished,1,Finished,1,2021,2,Imola,7.0,4,McLaren,74.718,0,Imola
4.0,LEC,16,Ferrari,4.0,Finished,1,Finished,1,2021,2,Imola,4.0,16,Ferrari,74.74,0,Imola
5.0,SAI,55,Ferrari,11.0,Finished,1,Finished,1,2021,2,Imola,11.0,55,Ferrari,75.199,0,Imola
6.0,RIC,3,McLaren,6.0,Finished,1,Finished,1,2021,2,Imola,6.0,3,McLaren,74.826,0,Imola
