Position_race,Abbreviation,DriverNumber_race,TeamName_race,GridPosition,Status,IsFinished,RetirementCategory,IsWetRace,Year,Round,Position_quali,BestLap_Sec,IsWetQuali,Circuit,TrackLength_km,Corners,Type,OvertakingDifficulty,PositionDelta,DriverForm,DriverCircuitForm,TeamForm,IsRookieRace,IsNewCircuit
16.0,BOT,77,Kick Sauber,18.0,Lapped,0,Other,1,2024,11,18.0,65.847,0,Spielberg,4.318,10,Permanent,Extremely Easy,-2.0,14.0,9.333333333333334,14.0,0,0
17.0,ZHO,24,Kick Sauber,20.0,Lapped,0,Other,1,2024,11,20.0,66.061,0,Spielberg,4.318,10,Permanent,Extremely Easy,-3.0,14.666666666666666,13.0,14.666666666666666,0,0
18.0,ALO,14,Aston Martin,15.0,Lapped,0,Other,1,2024,11,15.0,65.639,0,Spielberg,4.318,10,Permanent,Extremely Easy,3.0,9.666666666666666,8.333333333333334,9.666666666666666,0,0
19.0,SAR,2,Williams,19.0,Lapped,0,Other,1,2024,11,19.0,65.856,0,Spielberg,4.318,10,Permanent,Extremely Easy,0.0,18.333333333333332,13.0,18.333333333333332,0,0
20.0,NOR,4,McLaren,2.0,Lapped,0,Other,1,2024,11,2.0,64.718,0,Spielberg,4.318,10,Permanent,Extremely Easy,18.0,2.6666666666666665,4.666666666666667,2.6666666666666665,0,0
1.0,HAM,44,Mercedes,2.0,Finished,1,Finished,1,2024,12,2.0,85.99,1,Silverstone,5.891,18,Permanent,Moderate,-1.0,3.6666666666666665,2.3333333333333335,3.6666666666666665,0,0
2.0,VER,1,Red Bull Racing,4.0,Finished,1,Finished,1,2024,12,4.0,86.203,1,Silverstone,5.891,18,Permanent,Moderate,-2.0,2.3333333333333335,9.333333333333334,2.3333333333333335,0,0
3.0,NOR,4,McLaren,3.0,Finished,1,Finished,1,2024,12,3.0,86.03,1,Silverstone,5.891,18,Permanent,Moderate,0.0,8.0,4.0,8.0,0,0
4.0,PIA,81,McLaren,5.0,Finished,1,Finished,1,2024,12,5.0,86.237,1,Silverstone,5.891,18,Permanent,Moderate,-1.0,4.666666666666667,4.0,4.666666666666667,0,0
5.0,SAI,55,Ferrari,7.0,Finished,1,Finished,1,2024,12,7.0,86.509,1,Silverstone,5.891,18,Permanent,Moderate,-2.0,8.333333333333334,5.666666666666667,8.333333333333334,0,0
6.0,HUL,27,Haas F1 Team,6.0,Finished,1,Finished,1,2024,12,6.0,86.338,1,Silverstone,5.891,18,Permanent,Moderate,0.0,9.333333333333334,13.333333333333334,9.333333333333334,0,0
7.0,STR,18,Aston Martin,8.0,Finished,1,Finished,1,2024,12,8.0,86.585,1,Silverstone,5.891,18,Permanent,Moderate,-1.0,11.333333333333334,11.0,11.333333333333334,0,0
8.0,ALO,14,Aston Martin,10.0,Finished,1,Finished,1,2024,12,10.0,86.73,1,Silverstone,5.891,18,Permanent,Moderate,-2.0,12.0,6.333333333333333,12.0,0,0
9.0,ALB,23,Williams,9.0,Finished,1,Finished,1,2024,12,9.0,86.64,1,Silverstone,5.891,18,Permanent,Moderate,0.0,16.666666666666668,11.0,16.666666666666668,0,0
10.0,TSU,22,Racing Bulls,13.0,Finished,1,Finished,1,2024,12,13.0,87.269,1,Silverstone,5.891,18,Permanent,Moderate,-3.0,15.666666666666666,13.333333333333334,15.666666666666666,0,0
11.0,SAR,2,Williams,12.0,Finished,1,Finished,1,2024,12,12.0,87.175,1,Silverstone,5.891,18,Permanent,Moderate,-1.0,19.666666666666668,11.0,19.666666666666668,0,0
12.0,MAG,20,Haas F1 Team,17.0,Finished,1,Finished,1,2024,12,17.0,92.905,1,Silverstone,5.891,18,Permanent,Moderate,-5.0,12.333333333333334,16.333333333333332,12.333333333333334,0,0
13.0,RIC,3,Racing Bulls,15.0,Lapped,0,Other,1,2024,12,15.0,87.949,1,Silverstone,5.891,18,Permanent,Moderate,-2.0,10.666666666666666,10.666666666666666,10.666666666666666,0,0
14.0,LEC,16,Ferrari,11.0,Lapped,0,Other,1,2024,12,11.0,87.097,1,Silverstone,5.891,18,Permanent,Moderate,3.0,11.666666666666666,5.0,11.666666666666666,0,0
15.0,BOT,77,Kick Sauber,16.0,Lapped,0,Other,1,2024,12,16.0,92.431,1,Silverstone,5.891,18,Permanent,Moderate,-1.0,15.0,10.666666666666666,15.0,0,0
16.0,OCO,31,Alpine,18.0,Lapped,0,Other,1,2024,12,18.0,94.557,1,Silverstone,5.891,18,Permanent,Moderate,-2.0,10.666666666666666,14.666666666666666,10.666666666666666,0,0
17.0,PER,11,Red Bull Racing,20.0,Lapped,0,Other,1,2024,12,19.0,98.348,1,Silverstone,5.891,18,Permanent,Moderate,-3.0,11.0,8.0,11.0,0,0
18.0,ZHO,24,Kick Sauber,14.0,Lapped,0,Other,1,2024,12,14.0,87.867,1,Silverstone,5.891,18,Permanent,Moderate,4.0,15.0,17.0,15.0,0,0
19.0,RUS,63,Mercedes,1.0,Retired,0,Other,1,2024,12,1.0,85.819,1,Silverstone,5.891,18,Permanent,Moderate,18.0,2.6666666666666665,11.666666666666666,2.6666666666666665,0,0
20.0,GAS,10,Alpine,19.0,Did not start,0,Other,1,2024,12,20.0,99.804,1,Silverstone,5.891,18,Permanent,Moderate,1.0,9.333333333333334,15.0,9.333333333333334,0,0
1.0,PIA,81,McLaren,2.0,Finished,1,Finished,0,2024,13,2.0,75.249,1,Budapest,4.381,14,Permanent,Difficult,-1.0,4.333333333333333,5.0,4.333333333333333,0,0
2.0,NOR,4,McLaren,1.0,Finished,1,Finished,0,2024,13,1.0,75.227,1,Budapest,4.381,14,Permanent,Difficult,1.0,8.333333333333334,8.0,8.333333333333334,0,0
3.0,HAM,44,Mercedes,5.0,Finished,1,Finished,0,2024,13,5.0,75.854,1,Budapest,4.381,14,Permanent,Difficult,-2.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,0
4.0,LEC,16,Ferrari,6.0,Finished,1,Finished,0,2024,13,6.0,75.891,1,Budapest,4.381,14,Permanent,Difficult,-2.0,10.0,10.333333333333334,10.0,0,0
5.0,VER,1,Red Bull Racing,3.0,Finished,1,Finished,0,2024,13,3.0,75.273,1,Budapest,4.381,14,Permanent,Difficult,2.0,2.6666666666666665,3.6666666666666665,2.6666666666666665,0,0
6.0,SAI,55,Ferrari,4.0,Finished,1,Finished,0,2024,13,4.0,75.696,1,Budapest,4.381,14,Permanent,Difficult,2.0,4.666666666666667,5.0,4.666666666666667,0,0
7.0,PER,11,Red Bull Racing,16.0,Finished,1,Finished,0,2024,13,16.0,77.886,1,Budapest,4.381,14,Permanent,Difficult,-9.0,10.666666666666666,8.333333333333334,10.666666666666666,0,0
8.0,RUS,63,Mercedes,17.0,Finished,1,Finished,0,2024,13,17.0,77.968,1,Budapest,4.381,14,Permanent,Difficult,-9.0,8.0,5.666666666666667,8.0,0,0
9.0,TSU,22,Racing Bulls,10.0,Finished,1,Finished,0,2024,13,10.0,76.121,1,Budapest,4.381,14,Permanent,Difficult,-1.0,14.333333333333334,13.333333333333334,14.333333333333334,0,0
10.0,STR,18,Aston Martin,8.0,Finished,1,Finished,0,2024,13,8.0,76.075,1,Budapest,4.381,14,Permanent,Difficult,2.0,11.333333333333334,13.333333333333334,11.333333333333334,0,0
11.0,ALO,14,Aston Martin,7.0,Finished,1,Finished,0,2024,13,7.0,76.043,1,Budapest,4.381,14,Permanent,Difficult,4.0,12.666666666666666,7.0,12.666666666666666,0,0
12.0,RIC,3,Racing Bulls,9.0,Lapped,0,Other,0,2024,13,9.0,76.202,1,Budapest,4.381,14,Permanent,Difficult,3.0,12.333333333333334,13.0,12.333333333333334,0,0
13.0,HUL,27,Haas F1 Team,11.0,Lapped,0,Other,0,2024,13,11.0,76.317,1,Budapest,4.381,14,Permanent,Difficult,2.0,7.666666666666667,12.666666666666666,7.666666666666667,0,0
14.0,ALB,23,Williams,13.0,Lapped,0,Other,0,2024,13,13.0,76.429,1,Budapest,4.381,14,Permanent,Difficult,1.0,14.0,11.0,14.0,0,0
15.0,MAG,20,Haas F1 Team,15.0,Lapped,0,Other,0,2024,13,15.0,76.548,1,Budapest,4.381,14,Permanent,Difficult,0.0,12.333333333333334,14.333333333333334,12.333333333333334,0,0
16.0,BOT,77,Kick Sauber,12.0,Lapped,0,Other,0,2024,13,12.0,76.384,1,Budapest,4.381,14,Permanent,Difficult,4.0,15.666666666666666,16.0,15.666666666666666,0,0
17.0,SAR,2,Williams,14.0,Lapped,0,Other,0,2024,13,14.0,76.543,1,Budapest,4.381,14,Permanent,Difficult,3.0,16.666666666666668,18.0,16.666666666666668,0,0
18.0,OCO,31,Alpine,19.0,Lapped,0,Other,0,2024,13,19.0,78.049,1,Budapest,4.381,14,Permanent,Difficult,-1.0,12.666666666666666,9.666666666666666,12.666666666666666,0,0
19.0,ZHO,24,Kick Sauber,18.0,Lapped,0,Other,0,2024,13,18.0,78.037,1,Budapest,4.381,14,Permanent,Difficult,1.0,16.0,14.5,16.0,0,0
20.0,GAS,10,Alpine,20.0,Retired,0,Other,0,2024,13,20.0,78.166,1,Budapest,4.381,14,Permanent,Difficult,0.0,13.0,12.333333333333334,13.0,0,0
1.0,HAM,44,Mercedes,3.0,Finished,1,Finished,0,2024,14,4.0,113.835,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-2.0,2.6666666666666665,9.0,2.6666666666666665,0,0
2.0,PIA,81,McLaren,5.0,Finished,1,Finished,0,2024,14,6.0,114.027,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-3.0,2.3333333333333335,20.0,2.3333333333333335,0,0
3.0,LEC,16,Ferrari,1.0,Finished,1,Finished,0,2024,14,2.0,113.754,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,2.0,9.666666666666666,5.666666666666667,9.666666666666666,0,0
4.0,VER,1,Red Bull Racing,11.0,Finished,1,Finished,0,2024,14,1.0,113.159,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-7.0,4.0,1.0,4.0,0,0
5.0,NOR,4,McLaren,4.0,Finished,1,Finished,0,2024,14,5.0,113.981,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,1.0,8.333333333333334,11.0,8.333333333333334,0,0
6.0,SAI,55,Ferrari,7.0,Finished,1,Finished,0,2024,14,8.0,114.112,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-1.0,4.666666666666667,10.666666666666666,4.666666666666667,0,0
7.0,PER,11,Red Bull Racing,2.0,Finished,1,Finished,0,2024,14,3.0,113.765,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,5.0,10.333333333333334,7.666666666666667,10.333333333333334,0,0
8.0,ALO,14,Aston Martin,8.0,Finished,1,Finished,0,2024,14,9.0,114.258,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,0.0,12.333333333333334,7.0,12.333333333333334,0,0
9.0,OCO,31,Alpine,9.0,Finished,1,Finished,0,2024,14,10.0,114.46,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,0.0,15.333333333333334,7.333333333333333,15.333333333333334,0,0
10.0,RIC,3,Racing Bulls,13.0,Finished,1,Finished,0,2024,14,13.0,114.682,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-3.0,11.333333333333334,11.666666666666666,11.333333333333334,0,0
11.0,STR,18,Aston Martin,15.0,Finished,1,Finished,0,2024,14,15.0,115.716,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-4.0,10.0,13.333333333333334,10.0,0,0
12.0,ALB,23,Williams,10.0,Finished,1,Finished,0,2024,14,11.0,114.473,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,2.0,12.666666666666666,10.0,12.666666666666666,0,0
13.0,GAS,10,Alpine,12.0,Finished,1,Finished,0,2024,14,12.0,114.635,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,1.0,16.666666666666668,8.666666666666666,16.666666666666668,0,0
14.0,MAG,20,Haas F1 Team,17.0,Finished,1,Finished,0,2024,14,17.0,116.5,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-3.0,11.666666666666666,16.0,11.666666666666666,0,0
15.0,BOT,77,Kick Sauber,14.0,Finished,1,Finished,0,2024,14,14.0,114.764,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,1.0,15.666666666666666,14.333333333333334,15.666666666666666,0,0
16.0,TSU,22,Racing Bulls,20.0,Finished,1,Finished,0,2024,14,18.0,116.593,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-4.0,11.0,12.666666666666666,11.0,0,0
17.0,SAR,2,Williams,18.0,Finished,1,Finished,0,2024,14,19.0,117.23,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,-1.0,15.666666666666666,17.0,15.666666666666666,0,0
18.0,HUL,27,Haas F1 Team,16.0,Finished,1,Finished,0,2024,14,16.0,116.308,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,2.0,8.333333333333334,15.333333333333334,8.333333333333334,0,0
19.0,ZHO,24,Kick Sauber,19.0,Retired,0,Other,0,2024,14,20.0,117.775,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,0.0,18.0,13.5,18.0,0,0
20.0,RUS,63,Mercedes,6.0,Disqualified,0,Other,0,2024,14,7.0,114.095,1,Spa-Francorchamps,7.004,19,Permanent,Moderate,14.0,9.333333333333334,4.0,9.333333333333334,0,0
1.0,NOR,4,McLaren,1.0,Finished,1,Finished,0,2024,15,1.0,69.673,0,Zandvoort,4.259,14,Permanent,Difficult,0.0,3.3333333333333335,8.0,3.3333333333333335,0,0
2.0,VER,1,Red Bull Racing,2.0,Finished,1,Finished,0,2024,15,2.0,70.029,0,Zandvoort,4.259,14,Permanent,Difficult,0.0,3.6666666666666665,1.0,3.6666666666666665,0,0
3.0,LEC,16,Ferrari,6.0,Finished,1,Finished,0,2024,15,6.0,70.582,0,Zandvoort,4.259,14,Permanent,Difficult,-3.0,7.0,9.0,7.0,0,0
4.0,PIA,81,McLaren,3.0,Finished,1,Finished,0,2024,15,3.0,70.172,0,Zandvoort,4.259,14,Permanent,Difficult,1.0,2.3333333333333335,9.0,2.3333333333333335,0,0
5.0,SAI,55,Ferrari,10.0,Finished,1,Finished,0,2024,15,10.0,70.914,0,Zandvoort,4.259,14,Permanent,Difficult,-5.0,5.666666666666667,6.666666666666667,5.666666666666667,0,0
6.0,PER,11,Red Bull Racing,5.0,Finished,1,Finished,0,2024,15,5.0,70.416,0,Zandvoort,4.259,14,Permanent,Difficult,1.0,10.333333333333334,5.666666666666667,10.333333333333334,0,0
7.0,RUS,63,Mercedes,4.0,Finished,1,Finished,0,2024,15,4.0,70.244,0,Zandvoort,4.259,14,Permanent,Difficult,3.0,15.666666666666666,12.0,15.666666666666666,0,0
8.0,HAM,44,Mercedes,14.0,Finished,1,Finished,0,2024,15,11.0,70.948,0,Zandvoort,4.259,14,Permanent,Difficult,-6.0,1.6666666666666667,4.0,1.6666666666666667,0,0
9.0,GAS,10,Alpine,9.0,Lapped,0,Other,0,2024,15,9.0,70.815,0,Zandvoort,4.259,14,Permanent,Difficult,0.0,17.666666666666668,6.0,17.666666666666668,0,0
10.0,ALO,14,Aston Martin,7.0,Lapped,0,Other,0,2024,15,7.0,70.633,0,Zandvoort,4.259,14,Permanent,Difficult,3.0,9.0,4.666666666666667,9.0,0,0
11.0,HUL,27,Haas F1 Team,12.0,Lapped,0,Other,0,2024,15,13.0,71.215,0,Zandvoort,4.259,14,Permanent,Difficult,-1.0,12.333333333333334,12.0,12.333333333333334,0,0
12.0,RIC,3,Racing Bulls,13.0,Lapped,0,Other,0,2024,15,15.0,71.943,0,Zandvoort,4.259,14,Permanent,Difficult,-1.0,11.666666666666666,14.0,11.666666666666666,0,0
13.0,STR,18,Aston Martin,8.0,Lapped,0,Other,0,2024,15,8.0,70.661,0,Zandvoort,4.259,14,Permanent,Difficult,5.0,9.333333333333334,11.0,9.333333333333334,0,0
14.0,ALB,23,Williams,19.0,Lapped,0,Other,0,2024,15,10.0,70.653,0,Zandvoort,4.259,14,Permanent,Difficult,-5.0,11.666666666666666,10.0,11.666666666666666,0,0
15.0,OCO,31,Alpine,15.0,Lapped,0,Other,0,2024,15,16.0,71.995,0,Zandvoort,4.259,14,Permanent,Difficult,0.0,14.333333333333334,9.333333333333334,14.333333333333334,0,0
16.0,SAR,2,Williams,18.0,Lapped,0,Other,0,2024,15,20.0,84.0575,0,Zandvoort,4.259,14,Permanent,Difficult,-2.0,15.0,20.0,15.0,0,0
17.0,TSU,22,Racing Bulls,11.0,Lapped,0,Other,0,2024,15,12.0,70.955,0,Zandvoort,4.259,14,Permanent,Difficult,6.0,11.666666666666666,18.0,11.666666666666666,0,0
18.0,MAG,20,Haas F1 Team,20.0,Lapped,0,Other,0,2024,15,14.0,71.295,0,Zandvoort,4.259,14,Permanent,Difficult,-2.0,13.666666666666666,15.5,13.666666666666666,0,0
19.0,BOT,77,Kick Sauber,16.0,Lapped,0,Other,0,2024,15,17.0,72.168,0,Zandvoort,4.259,14,Permanent,Difficult,3.0,15.333333333333334,12.0,15.333333333333334,0,0
20.0,ZHO,24,Kick Sauber,17.0,Lapped,0,Other,0,2024,15,18.0,73.261,0,Zandvoort,4.259,14,Permanent,Difficult,3.0,18.666666666666668,17.0,18.666666666666668,0,0
1.0,LEC,16,Ferrari,4.0,Finished,1,Finished,0,2024,16,4.0,79.461,0,Monza,5.793,11,Permanent,Extremely Easy,-3.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,0,0
2.0,PIA,81,McLaren,2.0,Finished,1,Finished,0,2024,16,2.0,79.436,0,Monza,5.793,11,Permanent,Extremely Easy,0.0,2.3333333333333335,12.0,2.3333333333333335,0,0
3.0,NOR,4,McLaren,1.0,Finished,1,Finished,0,2024,16,1.0,79.327,0,Monza,5.793,11,Permanent,Extremely Easy,2.0,2.6666666666666665,5.666666666666667,2.6666666666666665,0,0
4.0,SAI,55,Ferrari,5.0,Finished,1,Finished,0,2024,16,5.0,79.467,0,Monza,5.793,11,Permanent,Extremely Easy,-1.0,5.666666666666667,4.333333333333333,5.666666666666667,0,0
5.0,HAM,44,Mercedes,6.0,Finished,1,Finished,0,2024,16,6.0,79.513,0,Monza,5.793,11,Permanent,Extremely Easy,-1.0,4.0,9.333333333333334,4.0,0,0
6.0,VER,1,Red Bull Racing,7.0,Finished,1,Finished,0,2024,16,7.0,79.662,0,Monza,5.793,11,Permanent,Extremely Easy,-1.0,3.6666666666666665,6.666666666666667,3.6666666666666665,0,0
7.0,RUS,63,Mercedes,3.0,Finished,1,Finished,0,2024,16,3.0,79.44,0,Monza,5.793,11,Permanent,Extremely Easy,4.0,11.666666666666666,5.666666666666667,11.666666666666666,0,0
8.0,PER,11,Red Bull Racing,8.0,Finished,1,Finished,0,2024,16,8.0,80.062,0,Monza,5.793,11,Permanent,Extremely Easy,0.0,6.666666666666667,4.333333333333333,6.666666666666667,0,0
9.0,ALB,23,Williams,9.0,Finished,1,Finished,0,2024,16,9.0,80.299,0,Monza,5.793,11,Permanent,Extremely Easy,0.0,13.333333333333334,9.333333333333334,13.333333333333334,0,0
10.0,MAG,20,Haas F1 Team,13.0,Finished,1,Finished,0,2024,16,13.0,80.698,0,Monza,5.793,11,Permanent,Extremely Easy,-3.0,15.666666666666666,17.666666666666668,15.666666666666666,0,0
11.0,ALO,14,Aston Martin,11.0,Finished,1,Finished,0,2024,16,11.0,80.421,0,Monza,5.793,11,Permanent,Extremely Easy,0.0,9.666666666666666,12.0,9.666666666666666,0,0
12.0,COL,43,Williams,18.0,Finished,1,Finished,0,2024,16,18.0,81.061,0,Monza,5.793,11,Permanent,Extremely Easy,-6.0,,,9.666666666666666,1,1
13.0,RIC,3,Racing Bulls,12.0,Finished,1,Finished,0,2024,16,12.0,80.479,0,Monza,5.793,11,Permanent,Extremely Easy,1.0,11.333333333333334,8.0,11.333333333333334,0,0
14.0,OCO,31,Alpine,15.0,Lapped,0,Other,0,2024,16,15.0,80.764,0,Monza,5.793,11,Permanent,Extremely Easy,-1.0,14.0,13.333333333333334,14.0,0,0
15.0,GAS,10,Alpine,14.0,Lapped,0,Other,0,2024,16,14.0,80.738,0,Monza,5.793,11,Permanent,Extremely Easy,1.0,14.0,14.0,14.0,0,0
16.0,BOT,77,Kick Sauber,19.0,Lapped,0,Other,0,2024,16,19.0,81.101,0,Monza,5.793,11,Permanent,Extremely Easy,-3.0,16.666666666666668,8.666666666666666,16.666666666666668,0,0
17.0,HUL,27,Haas F1 Team,10.0,Lapped,0,Other,0,2024,16,10.0,80.339,0,Monza,5.793,11,Permanent,Extremely Easy,7.0,14.0,11.666666666666666,14.0,0,0
18.0,ZHO,24,Kick Sauber,20.0,Lapped,0,Other,0,2024,16,20.0,81.445,0,Monza,5.793,11,Permanent,Extremely Easy,-2.0,19.333333333333332,12.0,19.333333333333332,0,0
19.0,STR,18,Aston Martin,17.0,Lapped,0,Other,0,2024,16,17.0,81.013,0,Monza,5.793,11,Permanent,Extremely Easy,2.0,11.333333333333334,13.666666666666666,11.333333333333334,0,0
20.0,TSU,22,Racing Bulls,16.0,Retired,0,Other,0,2024,16,16.0,80.945,0,Monza,5.793,11,Permanent,Extremely Easy,4.0,14.0,18.0,14.0,0,0
1.0,PIA,81,McLaren,2.0,Finished,1,Finished,0,2024,17,2.0,101.686,0,Baku,6.003,20,Street,Difficult,-1.0,2.6666666666666665,11.0,2.6666666666666665,0,0
2.0,LEC,16,Ferrari,1.0,Finished,1,Finished,0,2024,17,1.0,101.365,0,Baku,6.003,20,Street,Difficult,1.0,2.3333333333333335,8.666666666666666,2.3333333333333335,0,0
3.0,RUS,63,Mercedes,5.0,Finished,1,Finished,0,2024,17,5.0,101.874,0,Baku,6.003,20,Street,Difficult,-2.0,11.333333333333334,9.333333333333334,11.333333333333334,0,0
4.0,NOR,4,McLaren,15.0,Finished,1,Finished,0,2024,17,16.0,103.609,0,Baku,6.003,20,Street,Difficult,-11.0,3.0,7.666666666666667,3.0,0,0
5.0,VER,1,Red Bull Racing,6.0,Finished,1,Finished,0,2024,17,6.0,102.023,0,Baku,6.003,20,Street,Difficult,-1.0,4.0,7.0,4.0,0,0
6.0,ALO,14,Aston Martin,7.0,Finished,1,Finished,0,2024,17,8.0,102.369,0,Baku,6.003,20,Street,Difficult,-1.0,9.666666666666666,5.666666666666667,9.666666666666666,0,0
7.0,ALB,23,Williams,9.0,Finished,1,Finished,0,2024,17,10.0,102.84,0,Baku,6.003,20,Street,Difficult,-2.0,11.666666666666666,11.666666666666666,11.666666666666666,0,0
8.0,COL,43,Williams,8.0,Finished,1,Finished,0,2024,17,9.0,102.473,0,Baku,6.003,20,Street,Difficult,0.0,12.0,,11.0,0,1
9.0,HAM,44,Mercedes,19.0,Finished,1,Finished,0,2024,17,7.0,102.289,0,Baku,6.003,20,Street,Difficult,-10.0,4.666666666666667,8.333333333333334,4.666666666666667,0,0
10.0,BEA,50,Haas F1 Team,10.0,Finished,1,Finished,0,2024,17,11.0,102.968,0,Baku,6.003,20,Street,Difficult,0.0,7.0,,,0,1
11.0,HUL,27,Haas F1 Team,12.0,Finished,1,Finished,0,2024,17,13.0,103.101,0,Baku,6.003,20,Street,Difficult,-1.0,15.333333333333334,16.333333333333332,15.333333333333334,0,0
12.0,GAS,10,Alpine,18.0,Finished,1,Finished,0,2024,17,15.0,103.088,0,Baku,6.003,20,Street,Difficult,-6.0,12.333333333333334,7.333333333333333,12.333333333333334,0,0
13.0,RIC,3,Racing Bulls,14.0,Finished,1,Finished,0,2024,17,15.0,103.547,0,Baku,6.003,20,Street,Difficult,-1.0,11.666666666666666,12.333333333333334,11.666666666666666,0,0
14.0,ZHO,24,Kick Sauber,17.0,Finished,1,Finished,0,2024,17,18.0,104.246,0,Baku,6.003,20,Street,Difficult,-3.0,19.0,18.5,19.0,0,0
15.0,OCO,31,Alpine,20.0,Lapped,0,Other,0,2024,17,19.0,104.504,0,Baku,6.003,20,Street,Difficult,-5.0,12.666666666666666,15.0,12.666666666666666,0,0
16.0,BOT,77,Kick Sauber,16.0,Lapped,0,Other,0,2024,17,17.0,103.618,0,Baku,6.003,20,Street,Difficult,0.0,16.666666666666668,13.666666666666666,16.666666666666668,0,0
17.0,PER,11,Red Bull Racing,4.0,Finished,1,Finished,0,2024,17,4.0,101.813,0,Baku,6.003,20,Street,Difficult,13.0,7.0,1.3333333333333333,7.0,0,0
18.0,SAI,55,Ferrari,3.0,Finished,1,Finished,0,2024,17,3.0,101.805,0,Baku,6.003,20,Street,Difficult,15.0,5.0,11.0,5.0,0,0
19.0,STR,18,Aston Martin,13.0,Finished,1,Finished,0,2024,17,14.0,103.37,0,Baku,6.003,20,Street,Difficult,6.0,14.333333333333334,14.0,14.333333333333334,0,0
20.0,TSU,22,Racing Bulls,11.0,Retired,0,Other,0,2024,17,12.0,103.035,0,Baku,6.003,20,Street,Difficult,9.0,17.666666666666668,10.0,17.666666666666668,0,0
1.0,NOR,4,McLaren,1.0,Finished,1,Finished,0,2024,18,1.0,89.525,0,Singapore,5.063,23,Street,Extremely Difficult,0.0,2.6666666666666665,4.333333333333333,2.6666666666666665,0,0
2.0,VER,1,Red Bull Racing,2.0,Finished,1,Finished,0,2024,18,2.0,89.68,0,Singapore,5.063,23,Street,Extremely Difficult,0.0,4.333333333333333,5.0,4.333333333333333,0,0
3.0,PIA,81,McLaren,5.0,Finished,1,Finished,0,2024,18,5.0,89.64,0,Singapore,5.063,23,Street,Extremely Difficult,-2.0,2.3333333333333335,7.0,2.3333333333333335,0,0
4.0,RUS,63,Mercedes,4.0,Finished,1,Finished,0,2024,18,4.0,89.867,0,Singapore,5.063,23,Street,Extremely Difficult,0.0,5.666666666666667,16.666666666666668,5.666666666666667,0,0
5.0,LEC,16,Ferrari,9.0,Finished,1,Finished,0,2024,18,9.0,89.747,0,Singapore,5.063,23,Street,Extremely Difficult,-4.0,2.0,2.6666666666666665,2.0,0,0
6.0,HAM,44,Mercedes,3.0,Finished,1,Finished,0,2024,18,3.0,89.841,0,Singapore,5.063,23,Street,Extremely Difficult,3.0,7.333333333333333,5.333333333333333,7.333333333333333,0,0
7.0,SAI,55,Ferrari,10.0,Finished,1,Finished,0,2024,18,10.0,90.108,0,Singapore,5.063,23,Street,Extremely Difficult,-3.0,9.0,5.333333333333333,9.0,0,0
8.0,ALO,14,Aston Martin,7.0,Lapped,0,Other,0,2024,18,7.0,90.214,0,Singapore,5.063,23,Street,Extremely Difficult,1.0,9.0,13.333333333333334,9.0,0,0
9.0,HUL,27,Haas F1 Team,6.0,Lapped,0,Other,0,2024,18,6.0,90.115,0,Singapore,5.063,23,Street,Extremely Difficult,3.0,13.0,10.666666666666666,13.0,0,0
10.0,PER,11,Red Bull Racing,13.0,Lapped,0,Other,0,2024,18,13.0,90.579,0,Singapore,5.063,23,Street,Extremely Difficult,-3.0,10.333333333333334,9.333333333333334,10.333333333333334,0,0
11.0,COL,43,Williams,12.0,Lapped,0,Other,0,2024,18,12.0,90.481,0,Singapore,5.063,23,Street,Extremely Difficult,-1.0,10.0,,11.666666666666666,0,1
12.0,TSU,22,Racing Bulls,8.0,Lapped,0,Other,0,2024,18,8.0,90.289,0,Singapore,5.063,23,Street,Extremely Difficult,4.0,19.0,17.0,19.0,0,0
13.0,OCO,31,Alpine,15.0,Lapped,0,Other,0,2024,18,15.0,90.769,0,Singapore,5.063,23,Street,Extremely Difficult,-2.0,14.666666666666666,18.0,14.666666666666666,0,0
14.0,STR,18,Aston Martin,17.0,Lapped,0,Other,0,2024,18,17.0,91.094,0,Singapore,5.063,23,Street,Extremely Difficult,-3.0,17.0,11.0,17.0,0,0
15.0,ZHO,24,Kick Sauber,20.0,Lapped,0,Other,0,2024,18,20.0,92.054,0,Singapore,5.063,23,Street,Extremely Difficult,-5.0,17.333333333333332,16.0,17.333333333333332,0,0
